Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Iraq,IRQ,GINI index (World Bank estimate),SI.POV.GINI,..,..,29.5,..,..,..,..,..,..
Iraq,IRQ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,25.7368722825666,28.7922075835973,..,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.96470022201538,..,10.5900001525879,..,10.8199996948242,13.0200004577637,..
Ireland,IRL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,222134042030.2,230399651890.318,230820464318.986,233906350521.999,254491347692.087,318412578041.098,334293667860.186,358435650336.808,..
Ireland,IRL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,49.3392349914634,56.8793697261824,29.9647701171137,27.3613140648962,3.61199326171543,2.71819083411953,0.273735769435679,0.274091678859734,..
Ireland,IRL,GINI index (World Bank estimate),SI.POV.GINI,32.3,32.9,33.2,33.5,31.9,31.8,..,..,..
Ireland,IRL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,82.6079295023067,112.265873223621,130.00967636616,131.387749158073,120.998286200943,88.6457160812699,84.3469179718409,..,..
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.5328998565674,15.3528003692627,15.4525995254517,13.7446002960205,11.8561000823975,9.90359973907471,8.36649990081787,6.71049976348877,..
Isle of Man,IMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5920177688.50433,6038581242.27441,6231815842.0272,6512247554.91843,6837859932.66434,6776319193.27037,7277766813.57238,..,..
Isle of Man,IMN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.29999995231628,..,2.59813046455383,1.98000001907349,..,2.66732120513916,..,..
Israel,ISR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,233731363519.658,245343621583.311,250535567397.7,260919202460.551,271089561380.048,278049385022.733,289193294971.918,299154882000.535,..
Israel,ISR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Israel,ISR,GINI index (World Bank estimate),SI.POV.GINI,42.6,..,41.4,..,39.8,..,38.9,..,..
Israel,ISR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Israel,ISR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.47999954223633,7.13899993896484,6.85699987411499,6.20800018310547,5.8899998664856,5.25099992752075,4.7979998588562,4.21500015258789,..
Italy,ITA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2125058244242.92,2137311819312.35,2077060704620.29,2041165755679.07,2043486014884.01,2062367672144.86,2085992358268.5,2118779147895.74,..
Italy,ITA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.1121664773954,98.5776220506368,97.8486487255829,97.2633861745502,96.583070041503,96.7545739375126,94.5484844180311,94.7772139982593,..
Italy,ITA,GINI index (World Bank estimate),SI.POV.GINI,34.7,35.1,35.2,34.9,34.7,35.4,..,..,..
Italy,ITA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Italy,ITA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.36250019073486,8.35900020599365,10.6545000076294,12.148699760437,12.6828002929688,11.8959999084473,11.6881999969482,11.210599899292,..
Jamaica,JAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13200286270.4683,13428092060.2385,13345520232.4441,13412757292.2195,13505052829.4645,13627252758.3973,13815398566.0144,13950590008.3936,..
Jamaica,JAM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,99.9999999999572,99.9999999999574,..
Jamaica,JAM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,136.224334891016,133.978459775192,137.934669887058,135.900563085005,132.427116865326,124.66873246736,122.654911981114,..,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.3659000396729,12.6999998092651,13.9301996231079,15.250599861145,13.7399997711182,13.5113000869751,13.1918001174927,11.6552000045776,9.09290027618408
Japan,JPN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5700098114744.41,5693518985135.26,5778642194555.42,5894230516025.46,5916317345749.24,5996413817472.4,6052671805314.15,6157658680217.99,..
Japan,JPN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,92.5888312183221,92.5604874682311,89.1315240076031,89.8021320331261,87.8196294240481,88.6686504162249,75.41211147449,76.7615082281987,..
Japan,JPN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Japan,JPN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Japan,JPN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,162.296406603406,177.960942881533,186.02541795533,188.88147596982,194.42805268197,197.037439721135,195.519790478447,..,..
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.09999990463257,4.52099990844727,4.30000019073486,4,3.59999990463257,3.40000009536743,3.09999990463257,2.79999995231628,2.40000009536743
Jordan,JOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,26425379436.6197,27108947011.2349,27827651432.2689,28614830798.3148,29500840467.5286,30206410880.2344,30811666897.1124,31418663970.6253,..
Jordan,JOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Jordan,JOR,GINI index (World Bank estimate),SI.POV.GINI,33.7,..,..,..,..,..,..,..,..
Jordan,JOR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.5,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0749998092651,15.2749996185303,..,..
Kazakhstan,KAZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,148047348240.643,159002852010.452,166634988906.953,176633088241.371,184051677947.507,186260298082.879,188309161361.789,196029836977.623,..
Kazakhstan,KAZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,97.2109484001743,97.5320983193958,96.2218713740623,95.6570214678422,91.6069987770402,92.6415526035327,87.1523808834092,87.4142305282549,..
Kazakhstan,KAZ,GINI index (World Bank estimate),SI.POV.GINI,28,28,28.2,27.1,27,26.8,27.2,27.5,..
Kazakhstan,KAZ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,9.52296325134078,8.80131007226425,10.4981138465889,10.8406391538642,12.6469696266918,19.307916061599,16.7692758640144,..,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.76999998092651,5.3899998664856,5.28999996185303,5.19999980926514,5.05999994277954,4.92999982833862,4.96000003814697,4.90000009536743,..
Kenya,KEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,40000088346.8041,42443399231.1785,44380180300.2798,46989149335.0829,49506419900.2816,52337439285.7018,55409227067.6174,58109837754.4971,..
Kenya,KEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Kenya,KEN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,40.8,..,..,..
Kenya,KEN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,..
Kenya,KEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Kiribati,KIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,156120895.248578,158610338.316338,166086149.744381,173086305.455313,171878460.600625,189763115.564024,199497489.981409,200152719.092846,..
Kiribati,KIR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,99.9999999156688,99.9999995756699,99.9999995726362,99.9999995047202,99.9999995006364,..
Kiribati,KIR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
Kiribati,KIR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,30.5799999237061,..,..,..,..,9.33450031280518,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
"Korea, Dem. People’s Rep.",PRK,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1094499338702.72,1134795395744.69,1160809420956.16,1194428840692.66,1234340056450.31,1268781059130.96,1305947523530.33,1345945672416.94,..
"Korea, Rep.",KOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
"Korea, Rep.",KOR,GINI index (World Bank estimate),SI.POV.GINI,32,..,31.6,..,..,..,..,..,..
"Korea, Rep.",KOR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,33.8831703384941,36.6739436147754,38.3878017121372,39.7437106767763,40.3607233268095,..,..
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.70000004768372,3.40000009536743,3.20000004768372,3.09999990463257,3.5,3.59999990463257,3.70000004768372,3.70000004768372,..
Kosovo,XKX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5830463576.15894,6111058327.7978,6287994767.67834,6503750331.09388,6581669876.16051,6851153356.93246,7129075777.60333,7430486580.99283,..
Kosovo,XKX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,GINI index (World Bank estimate),SI.POV.GINI,33.3,27.8,29,26.3,27.3,26.5,26.7,29,..
Kosovo,XKX,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,..
Kosovo,XKX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,30.7434997558594,..,35.1500015258789,32.9300003051758,27.4699993133545,..,..
Kuwait,KWT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,115419050942.08,126532100488.486,134916608513.608,136466852756.455,137150383810.188,137963712491.277,142857292393.58,138762386601.535,..
Kuwait,KWT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Kuwait,KWT,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.82000005245209,..,..,..,2.90000009536743,2.20000004768372,2.16000008583069,..,..
Kyrgyz Republic,KGZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4794357795.07139,5079922899.93883,5075444938.11057,5629453576.20745,5855984962.71161,6082952722.9673,6346700787.57926,6637610601.9034,..
Kyrgyz Republic,KGZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,99.8409389397507,99.7815727447258,98.0718774537363,99.1089483849592,97.4066532146519,97.4325569187238,..
Kyrgyz Republic,KGZ,GINI index (World Bank estimate),SI.POV.GINI,30.1,27.8,27.4,28.8,26.8,29,26.8,27.3,..
Kyrgyz Republic,KGZ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,3,3,3,3,3,3,..
Kyrgyz Republic,KGZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,53.8893270176244,72.4565575830671,60.4735108680683,..,..
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.64000034332275,8.52999973297119,8.43000030517578,..,8.05000019073486,7.55999994277954,7.21000003814697,6.8899998664856,..
Lao PDR,LAO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7127792629.58294,7700771122.88344,8318842593.38626,8986537875.29121,9670589852.94697,10373602257.4925,11102149874.6903,11867393084.3947,..
Lao PDR,LAO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Lao PDR,LAO,GINI index (World Bank estimate),SI.POV.GINI,..,..,36.4,..,..,..,..,..,..
Lao PDR,LAO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Lao PDR,LAO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.708299994468689,..,..,..,..,..,..,9.4060001373291,..
Latvia,LVA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,23757368290.0955,25273331011.2335,26293015995.5129,26931897162.4272,27432357431.7187,28247565848.6187,28830703314.5929,30167432998.4881,..
Latvia,LVA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.5500346799215,99.2602528939341,97.9709600275977,96.5867702247195,96.6290782272796,92.2730865530648,89.4114981713697,89.0140461977576,..
Latvia,LVA,GINI index (World Bank estimate),SI.POV.GINI,35,35.8,35.2,35.5,35.1,34.2,..,..,..
Latvia,LVA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.4822998046875,16.2063999176025,15.0466995239258,11.8674001693726,10.8463001251221,9.8730001449585,9.64290046691895,8.71500015258789,..
Lebanon,LBN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,38419626605.3731,38772202673.4992,39857674714.6932,40914960465.34,41720605029.9171,41822123314.1625,42550138575.9867,43200771504.0796,..
Lebanon,LBN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Lebanon,LBN,GINI index (World Bank estimate),SI.POV.GINI,..,31.8,..,..,..,..,..,..,..
Lebanon,LBN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Lesotho,LSO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2361613522.46014,2524596361.14613,2676023464.64549,2725363040.48782,2810441002.48016,2888196341.5871,2980011718.65476,2911879739.43257,..
Lesotho,LSO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Lesotho,LSO,GINI index (World Bank estimate),SI.POV.GINI,54.2,..,..,..,..,..,..,..,..
Lesotho,LSO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3.5,3,3,3,3,..
Lesotho,LSO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,24.5799999237061,..,..,..,..,..
Liberia,LBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1998000000,2161851301.49241,2334665710.09338,2537875668.74673,2555669829.48595,2555669829.48595,2514789741.8834,2576870497.6872,..
Liberia,LBR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Liberia,LBR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,33.2,..,35.3,..,..
